,id,frame,area,perimeter,areadiff,perimeterdiff,circularity,historicalRecord,pctarea,pctperimeter,pctcircularity,minPctarea,maxPctcircularity,Mitosis,Pre-Mitosis
44,2,46,681.5,215.698484809835,110.0,20.6862915010151,0.184122536469707,True,19.247594050743654,10.607691319207069,-2.5282035483528698,4.604758250191865,-2.5282035483528698,False,False
45,2,47,568.5,196.041630560343,-113.0,-19.6568542494923,0.185938419285727,True,-16.58107116654439,-9.113116518561526,0.986236041951738,-16.58107116654439,0.986236041951738,False,False
46,3,0,262.0,81.9411254969542,,,0.490492893219082,False,,,,,,False,False
47,3,1,258.0,69.7989898732233,-4.0,-12.1421356237309,0.665666510828549,False,-1.526717557251911,-14.818121608766798,35.71379321315151,-1.526717557251911,35.71379321315151,False,False
48,3,2,365.0,83.1126983722081,107.0,13.3137084989847,0.664191597384949,False,41.47286821705427,19.074356983054685,-0.2215694224671383,39.31297709923665,35.41309294532089,False,False
49,3,3,383.5,87.3553390593273,18.5,4.24264068711928,0.631715798924649,False,5.068493150684938,5.1046840858410825,-4.889522629940446,5.068493150684938,28.792039121857126,False,False
50,3,4,533.5,107.355339059327,150.0,20.0,0.581865229229372,True,39.113428943937414,22.89499441633065,-7.891296969323259,39.113428943937414,18.62867684190439,False,False
51,3,5,595.5,109.497474683058,62.0,2.14213562373094,0.624322284686999,True,11.621368322399238,1.9953694362114804,7.296716374315326,11.621368322399238,27.284674929661247,False,False
52,3,6,848.5,124.325901807804,253.0,14.8284271247462,0.690023510255907,True,42.48530646515534,13.54225489461478,10.523607306736938,42.48530646515534,18.588201458571586,False,False
53,3,7,1323.0,171.882250993909,474.5,47.5563491861042,0.562902343338154,True,55.922215674720086,38.25136073384174,-18.422729809685457,55.922215674720086,-3.258982482306527,False,False
54,3,8,1053.5,140.811183182043,-269.5,-31.0710678118656,0.667875515194444,True,-20.370370370370374,-18.07694955831539,18.648558333186593,-20.370370370370374,18.648558333186593,False,False
55,3,9,1294.0,163.39696961967,240.5,22.585786437627,0.609230389283421,True,22.828666350261038,16.039767529279047,-8.780846816034149,-2.191987906273618,8.230210176516572,False,False
56,3,11,1766.0,234.651803615609,236.0,35.6274169979696,0.403160693445467,False,36.47604327666152,43.60841829673765,-33.82459238127203,33.48450491307635,-28.37821724908417,False,False
57,3,12,1090.5,164.124891681028,-675.5,-70.5269119345814,0.508876086507479,False,-38.25028312570782,-30.05598544220589,26.22165175839777,-38.25028312570782,26.22165175839777,False,False
58,3,13,1058.5,181.982756057297,-32.0,17.8578643762691,0.401759046001826,False,-2.9344337459880743,10.880655696623553,-21.04972965831804,-40.06228765571914,-0.3476647070085992,False,False
59,3,14,1449.5,251.923881554251,391.0,69.9411254969545,0.287087854118753,False,36.93906471421824,38.43283122656587,-28.542280011923328,-17.92185730464326,-28.542280011923328,False,False
60,3,15,894.5,151.639610306789,-555.0,-100.284271247462,0.488979107179914,True,-38.28906519489479,-39.80736984074538,70.32385737142657,-49.34881087202718,70.32385737142657,False,False
61,3,16,745.5,133.497474683058,-149.0,-18.142135623731,0.525819665621146,True,-16.657350475125764,-11.96398196159092,7.5341784342693785,-57.785956964892414,83.15636070192032,False,False
62,3,17,1152.5,298.350288425445,407.0,164.852813742386,0.162750858339381,True,54.59423205902078,123.48758965948315,-69.04816061850315,-20.489824077268025,-43.309737418546575,False,False
63,3,18,1256.5,205.78174593052,104.0,-92.5685424949242,0.372978738187452,True,9.023861171366597,-31.026798393076472,129.171595156621,-13.314936184891346,129.171595156621,False,False
64,3,19,920.0,150.568542494924,-336.5,-55.2132034355966,0.510099164434411,True,-26.78074015121369,-26.83095295257051,36.76360398271412,-36.52983787512936,213.42333284087002,False,False
65,3,20,1509.5,202.267027304759,589.5,51.6984848098352,0.463786616007516,True,64.07608695652173,34.335515210010016,-9.07912650244105,20.135296458416228,184.96723196408053,False,False
66,3,21,1158.5,176.267027304759,-351.0,-26.0000000000001,0.468693742349949,True,-23.25273269294469,-12.8542948133733,1.0580569108862514,-23.25273269294469,187.98234745563778,False,False
67,3,22,2019.5,310.551298552221,861.0,134.284271247462,0.263216091546206,True,74.32024169184291,76.18229756339487,-43.840493746196344,33.78602186154356,61.72946442919947,False,False
68,3,23,1483.5,242.894444302728,-536.0,-67.6568542494926,0.31607319438012,True,-26.54122307501857,-21.78604776888934,20.081258149308567,-26.54122307501857,20.081258149308567,False,False
69,3,24,1845.0,285.622366364086,361.5,42.727922061358,0.284280599292034,True,24.3680485338726,17.591148362415687,-10.058617957285932,-8.64075266154989,8.002743153767344,False,False
70,3,25,2115.5,267.237590053236,270.5,-18.3847763108503,0.372351591195787,True,14.661246612466128,-6.436742522962913,30.980303307043467,4.753651894033184,41.46232056273158,False,False
71,3,26,1795.0,310.166522241371,-320.5,42.9289321881346,0.234536202809609,True,-15.150082722760573,16.063957237297053,-37.01216582520605,-15.150082722760573,-10.89594810413118,False,False
72,3,27,1688.0,256.710678118655,-107.0,-53.4558441227159,0.321973295025436,True,-5.961002785515324,-17.23456282013466,37.28085095963047,-20.207988655164264,37.28085095963047,False,False
73,3,33,878.5,171.982756057297,-134.916666666667,-14.1213203435597,0.373342331139843,False,-47.95616113744076,-33.00521921499333,15.95443998246775,-58.4731741904987,59.18324193340572,False,False
74,3,34,1518.0,206.166522241371,639.5,34.1837661840737,0.448921865768029,False,72.79453614114968,19.876275370703734,20.244030297190196,-28.243913968329004,91.40834565845397,False,False
75,3,35,1125.0,186.02438661764,-393.0,-20.142135623731,0.408646739119956,False,-25.889328063241102,-9.769838189417312,-8.97152260096956,-46.821082486409836,74.23610266756381,False,False
76,3,36,830.5,140.325901807804,-294.5,-45.6984848098352,0.53015056753627,False,-26.177777777777777,-24.56585700441847,29.73321864209155,-53.7325905292479,126.04210402716967,False,False
77,3,38,852.5,127.01219330882,11.0,-6.65685424949237,0.664261120827706,False,2.6490066225165476,-9.487705639133527,25.2966914502569,-49.49644549763034,106.30938375657189,False,False
78,3,39,897.0,130.7695526217,44.5,3.75735931288071,0.659347622902716,False,5.219941348973611,2.958266615980931,-0.7396937395444114,-40.90909090909091,76.60671397472574,False,False
79,3,40,721.5,143.698484809835,-175.5,12.9289321881346,0.439204959380325,False,-19.565217391304344,9.886806163156958,-33.38795134397142,-52.4703557312253,7.4779063026852555,False,False
80,3,41,1579.5,185.982756057297,858.0,42.284271247462,0.573996903516427,False,118.9189189189189,29.425690398489124,30.689986817607927,40.39999999999999,40.46286157882035,False,False
81,3,42,1657.5,220.468037431536,78.0,34.4852813742387,0.428644783223116,True,4.938271604938271,18.54219289212753,-25.322805646311508,4.938271604938271,-2.404384543405058,False,False
82,3,43,1392.5,204.124891681028,-265.0,-16.3431457505077,0.420086327618409,True,-15.987933634992457,-7.412932024481411,-1.9966312293254296,-15.987933634992457,-1.9966312293254296,False,False
83,3,44,1497.0,193.681240867132,104.5,-10.4436508138959,0.501628219749496,True,7.504488330341119,-5.116304399668992,19.410746499028342,-9.683257918552036,19.410746499028342,False,False
84,3,45,1790.0,202.02438661764,293.0,8.3431457505076,0.551290761907357,True,19.572478289913153,4.307668472772486,9.900268805184375,7.993966817496223,31.23273138470943,False,False
85,3,46,2107.5,233.923881554251,317.5,31.8994949366117,0.484120794789684,True,17.73743016759777,15.789922924990908,-12.184127099332887,17.73743016759777,15.243168596870316,False,False
86,3,47,2696.5,298.208152801713,589.0,64.284271247462,0.381150660884755,True,27.947805456702255,27.480850104034115,-21.269512694587345,27.947805456702255,-9.268491777485721,False,False
87,4,0,3706.0,233.338095116625,,,0.855597282278076,False,,,,,,False,False
88,4,1,4033.5,243.580735803744,327.5,10.2426406871193,0.854538163265852,False,8.837021046950898,4.389613569957196,-0.1237870940174135,8.837021046950898,-0.1237870940174135,False,False
89,4,2,3625.0,237.338095116625,-408.5,-6.24264068711935,0.808925235142725,False,-10.127680674352302,-2.5628630550442177,-5.337728621598914,-10.127680674352302,-5.337728621598914,False,False
90,4,3,4805.5,274.492424049176,1180.5,37.1543289325509,0.801702308775697,False,32.565517241379304,15.654599786980604,-0.8929040723712256,19.139704970868966,-0.8929040723712256,False,False
91,4,4,3750.0,258.450793488833,-1055.5,-16.0416305603428,0.705684869178656,True,-21.964415773592762,-5.844106851367625,-11.976694908571739,-21.964415773592762,-11.976694908571739,False,False
92,4,5,4646.0,274.936074863072,896.0,16.4852813742388,0.772593458794184,True,23.893333333333345,6.378499037168273,9.481369452260257,-3.3191135157631835,9.481369452260257,False,False
93,4,6,5225.5,291.178715550191,579.5,16.2426406871192,0.774718412580868,True,12.47309513560051,5.9077880904528035,0.2750416486829499,8.73998543335761,9.782488815802438,False,False
94,4,7,5268.5,283.237590053236,43.0,-7.94112549695438,0.825506469273585,True,0.8228877619366637,-2.7272341942816802,6.5556795692416125,0.8228877619366637,16.979477005704947,False,False
95,4,8,5039.5,279.663996924429,-229.0,-3.57359312880692,0.809933955715493,True,-4.346588212963843,-1.261694511711986,-1.8864193241023508,-4.346588212963843,14.772753546235462,False,False
96,4,9,2355.5,212.40916292849,-2684.0,-67.2548339959394,0.656253890927436,True,-53.2592519099117,-24.048441964488067,-18.974394603853405,-55.290879757046596,-7.004681609335417,False,False
97,4,10,2765.0,222.994949366117,409.5,10.5857864376269,0.698940746928632,True,17.384843982169397,4.983676924140434,6.504625205477965,-47.51826895700864,6.504625205477965,False,False
98,4,11,4014.0,280.450793488833,1249.0,57.4558441227159,0.64150389795902,True,45.171790235081374,25.765536074265082,-8.217699314571059,-23.811331498528997,-2.247604650019064,False,False
99,4,12,4987.5,309.80613254816,973.5,29.3553390593276,0.653187952322691,True,24.252615844544103,10.467197719123522,1.8213536037496425,-5.333586409794055,1.8213536037496425,False,False
100,4,13,5174.5,320.066017177983,187.0,10.2598846298222,0.634928084864914,True,3.749373433583969,3.311711277448026,-2.795499732174511,2.6788371862287885,-1.025062063539639,False,False
101,4,14,6091.0,373.078210486803,916.5,53.01219330882,0.550077786328226,True,17.71185621799207,16.562893423121807,-13.363765213621093,17.71185621799207,-13.363765213621093,False,False
102,4,15,7541.5,367.521861300699,1450.5,-5.55634918610406,0.701821483697914,True,23.813823674273515,-1.4893255703285146,27.585861698320603,23.813823674273515,27.585861698320603,False,False
103,4,16,6749.5,350.149278298668,-792.0,-17.3725830020305,0.691990939743197,True,-10.501889544520326,-4.726952279939923,-1.400718584862859,-10.501889544520326,25.798742821854816,False,False
104,4,18,7568.5,376.007142674937,409.5,12.9289321881344,0.672903679576591,False,12.134232165345571,7.384811558632687,-2.75831070471666,0.35801896174501024,22.328822632200595,False,False
105,4,19,6575.0,343.279220613579,-993.5,-32.7279220613579,0.701351941987282,False,-13.126775450881944,-8.704069244145096,4.227687152579018,-13.126775450881944,27.500502550523322,False,False
106,4,20,6581.0,347.42135623731,6.0,4.14213562373106,0.685352728076017,False,0.09125475285172158,1.2066374470110164,-2.2811962088436277,-13.047499504525339,24.591965920084213,False,False
107,4,21,5611.0,339.279220613579,-970.0,-8.14213562373101,0.612718541582162,False,-14.739401306792278,-2.3435909962223,-10.59807359310586,-25.863777498843888,-8.94409405404042,False,False
108,4,23,3463.0,274.994949366117,-1074.0,-32.1421356237311,0.575623259234404,False,-38.28194617715203,-18.94730574162642,-6.0542124695574735,-54.244566294510136,-6.0542124695574735,False,False
109,4,24,3519.0,288.651803615609,56.0,13.6568542494925,0.530891770815322,False,1.6170950043315147,4.96622002730307,-7.770966113943389,-53.504657461848446,-7.770966113943389,False,False
110,4,25,3876.0,306.107647738325,357.0,17.4558441227159,0.519960898953641,False,10.144927536231885,6.047370535734298,-2.0589642677817155,-41.103175809147544,-2.0589642677817155,False,False
111,4,26,3240.0,295.622366364087,-636.0,-10.4852813742388,0.466021238546734,False,-16.408668730650156,-3.425357534092488,-10.373791666922273,-50.767360583497954,-10.373791666922273,False,False
112,4,27,2827.0,240.509667991878,-413.0,-55.1126983722082,0.614321915255588,True,-12.746913580246911,-18.642939318174754,31.82272918962297,-49.616824095526646,31.82272918962297,False,False
113,4,28,3161.5,275.722871427475,334.5,35.2132034355966,0.5227365635488,True,11.832331093031478,14.641076065510262,-14.908364724166479,-18.43395252837977,12.17011593268371,False,False
114,4,29,2278.5,238.953318805774,-883.0,-36.7695526217007,0.501600749827094,True,-27.929780167641937,-13.335691896481915,-4.04330119519809,-41.21517027863777,7.634740294522446,False,False
115,4,30,2742.0,240.166522241371,463.5,1.21320343559651,0.597554869191871,True,20.342330480579317,0.5077156666667415,19.12958052751179,-29.25696594427245,28.22481461474129,False,False
116,4,31,3523.0,272.994949366117,781.0,32.8284271247463,0.594208275986224,True,28.48285922684173,13.669027147652546,-0.5600478513668183,8.73456790123457,27.506694295572352,False,False
117,4,32,2620.0,232.509667991878,-903.0,-40.4852813742388,0.609192484632982,True,-25.631564007947773,-14.830047760313569,2.5217098536516103,-25.631564007947773,21.449675831420855,False,False
118,4,33,3592.0,280.166522241371,972.0,47.6568542494924,0.575226820610427,True,37.09923664122137,20.496719410032348,-5.575522495655583,1.9585580471189301,14.678221834539219,False,False
119,4,34,3907.0,302.107647738325,315.0,21.9411254969544,0.538090407640996,True,8.769487750556792,7.831458705851779,-6.455959916824117,8.769487750556792,7.274641799574733,False,False
120,4,35,6073.5,344.634559672907,2166.5,42.5269119345813,0.642771572956854,True,55.45175326337344,14.076741271845371,19.454196512214985,55.45175326337344,19.454196512214985,False,False
121,4,36,6593.0,343.220346110534,519.5,-1.41421356237299,0.70351328597075,True,8.553552317444634,-0.4103516384761918,9.449968786652185,8.553552317444634,30.742580796965456,False,False
122,4,37,6000.5,342.776695296638,-592.5,-0.443650813895829,0.641948432717882,True,-8.986804186258157,-0.12926122210514812,-8.751057653149664,-8.986804186258157,19.301222174207243,False,False
123,4,38,5147.0,363.078210486803,-853.5,20.3015151901649,0.490782505506362,True,-14.223814682109825,5.9226649503100415,-23.54798602303826,-21.93235249507053,-8.791812948688914,False,False
124,4,39,6445.5,416.291413922399,1298.5,53.2132034355967,0.467516543357216,True,25.228288323295132,14.656126944178084,-4.740585063263714,-2.2372212953132076,-4.740585063263714,False,False
125,4,40,4982.5,333.521861300699,-1463.0,-82.7695526217007,0.56303315991087,True,-22.69800636102707,-19.882599028844993,20.430638853494543,-24.427423024419838,20.430638853494543,False,False
126,4,41,6662.5,430.291413922399,1680.0,96.7695526217008,0.452321404104979,True,33.7180130456598,29.014455677450712,-19.66345211770778,1.054148339147587,-3.250182152511938,False,False
127,4,42,6385.5,391.178715550191,-277.0,-39.1126983722084,0.524541379714594,True,-4.15759849906191,-9.089816135457863,15.96651738215189,-4.15759849906191,15.96651738215189,False,False
128,4,43,6149.5,398.350288425445,-236.0,7.17157287525384,0.487129927223671,True,-3.6958734633153245,1.833323897791117,-7.1322213914331805,-7.699812382739212,7.695528622521985,False,False
129,4,44,6810.5,399.66399692443,661.0,1.31370849898497,0.535949932204667,True,10.748841369217011,0.3297872593936546,10.021967908898311,2.2213883677298263,18.488739940389532,False,False
130,4,45,6366.0,345.563491861041,-444.5,-54.1005050633885,0.67011016261241,True,-6.5266867337199885,-13.536497027431416,25.03223199522866,-6.5266867337199885,48.149116210491,False,False
131,4,46,7589.0,412.67619023325,1223.0,67.1126983722083,0.560145698705269,True,19.211435752434802,19.421235157328653,-16.409908406469597,11.430878790103517,23.837981935355224,False,False
132,4,47,9160.5,446.291413922399,1571.5,33.6152236891496,0.578119200543591,True,20.70760310976414,8.145665896098642,3.208719067175969,20.70760310976414,18.678645723636954,False,False
133,5,28,1319.5,173.095454429505,,,0.553571019322076,False,,,,,,False,False
134,5,39,1763.0,315.989898732234,40.3181818181818,12.9904040275208,0.221942866336376,False,33.61121636983706,82.55239559795852,-59.90706547315724,33.61121636983706,-59.90706547315724,False,False
135,5,40,1758.5,297.80613254816,-4.5,-18.1837661840736,0.249235772941349,False,-0.25524673851389235,-5.754540337215874,12.297266884716151,-0.25524673851389235,12.297266884716151,False,False
136,5,41,1382.5,260.291413922399,-376.0,-37.5147186257615,0.25649608021947,False,-21.381859539380155,-12.597026899603648,2.913027769825627,-21.582529778786164,15.568517453823127,False,False
137,5,42,1490.5,258.007142674937,108.0,-2.28427124746202,0.281451650467726,False,7.811934900542505,-0.8775822502324337,9.729415836258726,-15.456608054452637,26.812659092704827,False,False
138,5,43,1612.5,254.149278298668,122.0,-3.85786437626905,0.313803107109612,True,8.185172760818515,-1.495254874059626,11.494498820000953,-8.536585365853655,41.389138695727624,False,False
139,5,44,966.5,196.208152801713,-646.0,-57.9411254969546,0.315575324728979,True,-40.06201550387597,-22.798068082201862,0.5647546436651218,-45.178672716959724,42.18764042214986,False,False
140,5,45,1302.5,255.462986797653,336.0,59.2548339959394,0.25087479963152,True,34.764614588722196,30.19998565290132,-20.502403080159958,-25.931191356269544,0.6576209630054564,False,False
141,5,46,1343.0,265.220346110533,40.5,9.75735931288074,0.239992469945367,True,3.109404990403064,3.8194806359985956,-4.337753214805451,-16.713178294573638,-4.337753214805451,False,False
142,5,47,1592.0,289.705627484772,249.0,24.4852813742386,0.238431965192298,True,18.54058078927774,9.232052417288727,-0.6502307149154452,-1.2713178294573635,-0.6502307149154452,False,False
143,6,0,1962.5,223.095454429505,,,0.495636749209968,False,,,,,,False,False
144,6,1,1642.0,204.852813742386,-320.5,-18.2426406871194,0.491840812620294,False,-16.3312101910828,-8.177056199450005,-0.7658706897187506,-16.3312101910828,-0.7658706897187506,False,False
145,6,2,1792.0,246.509667991878,150.0,41.6568542494925,0.370685304783342,False,9.135200974421442,20.33501687796091,-24.633073288792986,-8.687898089171975,-24.633073288792986,False,False
146,6,3,3056.0,301.965512114594,1264.0,55.4558441227159,0.421283004161467,False,70.53571428571428,22.49641751354887,13.64977211807692,55.71974522292993,13.64977211807692,False,False
147,6,4,3139.0,303.338095116625,83.0,1.37258300203041,0.428817680156033,True,2.7159685863874294,0.4545495915805553,1.7885069941435683,2.7159685863874294,15.682406241236935,False,False
148,6,5,2734.0,286.166522241371,-405.0,-17.1715728752537,0.419658608947725,True,-12.9021981522778,-5.660869225361232,-2.135889360945964,-12.9021981522778,13.211558033844062,False,False
149,6,6,2536.0,242.852813742386,-198.0,-43.3137084989849,0.540503172709294,True,-7.242136064374538,-15.135840544776059,28.79592153836217,-19.209939471169157,45.81186945762716,False,False
150,6,7,2972.5,272.610173055267,436.5,29.7573593128807,0.502774246773399,True,17.21214511041009,12.253248728856448,-6.980333852024822,-5.304237018158653,35.633714173606165,False,False
151,6,8,2094.5,216.124891681028,-878.0,-56.4852813742387,0.563645527369068,True,-29.537426408746846,-20.720166361065186,12.10708006353074,-33.27492832112138,34.310488418761075,False,False
152,6,9,3363.5,248.267027304759,1269.0,32.1421356237311,0.685943936532403,True,60.58725232752447,14.872019309635377,21.697752084397457,7.151959222682391,63.45284521920722,False,False
153,6,10,2943.5,236.752308678998,-420.0,-11.5147186257615,0.660101732252884,True,-12.48699271592092,-4.638037821923968,-3.767393062785418,-12.48699271592092,57.29493406749342,False,False
154,6,11,2851.0,233.39696961967,-92.5,-3.35533905932743,0.657873009639045,True,-3.142517411245116,-1.4172360464190237,-0.3376332018145911,-15.23710420692731,30.848589374059433,False,False
164,7,9,4348.5,461.570634535979,-1320.5,-160.752308678998,0.256565590572153,True,-23.293349797142348,-25.831011122382364,39.44029744579041,-23.293349797142348,39.44029744579041,False,False
165,7,10,4572.0,454.700576850889,223.5,-6.87005768508908,0.277965239348358,True,5.139703345981372,-1.4884087441993765,8.340810132988906,-19.35085553007585,51.07074790461876,False,False
166,7,11,4128.5,507.511760032933,-443.5,52.8111831820436,0.201481579269296,True,-9.700349956255472,11.614496631562998,-27.515548439928985,-27.174104780384546,9.502803086360379,False,False
167,7,12,4043.5,507.570634535979,-85.0,0.0588745030455584,0.197287581525039,True,-2.0588591498122755,0.011600618484619574,-2.0815787524929963,-28.673487387546302,7.223416003930461,False,False
168,7,13,3519.0,490.759451353935,-524.5,-16.8111831820435,0.183661107983634,True,-12.971435637442807,-3.3120874294496616,-6.906908907328047,-37.92556006350326,-0.18240766678641052,False,False
